0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
303,418.8947
476,412.84
577,406.7245
731,401.9681
884,397.7488
1038,395.2109
1193,388.1255
1347,389.418
1502,393.5192
1657,401.7905
1813,396.1145
1968,364.087
2123,330.8459
2278,280.1629
2433,279.3423
2587,304.9727
2743,319.285
2897,314.7106
3051,259.9653
3205,235.5996
3359,220.0257
3515,202.8158
3668,227.3851
3823,263.9545
3979,286.8221
4133,301.3483
4289,316.1931
4445,323.5633
4599,334.8292
4753,344.7769
4909,350.884
5062,356.5637
5218,359.8673
5371,370.2573
5527,386.0038
5682,407.4519
5836,436.9812
5989,455.3833
6144,460.8947
6299,461.8226
6456,460.8749
6611,458.1065
6768,453.1201
6922,449.8268
7077,444.7629
7233,444.5308
7385,450.3091
7537,463.8071
7692,467.8474
7846,452.7018
8002,439.8515
8157,426.4711
8310,418.1216
8466,434.8027
8621,475.5041
8774,488.5604
8927,465.6412
9081,461.8941
9237,469.0887
9394,462.6263
9550,436.1693
9706,415.1856
9861,439.8858
10014,463.3894
10170,577.929
10324,826.3283
10482,937.0148
10637,980.0711
10791,972.2415
10946,894.4387
11101,820.8955
11255,821.0556
11411,835.6442
11565,924.1303
11720,975.9944
11875,941.6619
12029,830.6653
12184,691.7736
12338,563.1866
12493,421.8009
12662,322.3938
12802,277.8776
12955,237.7161
13111,183.6256
13267,209.6915
13421,202.0149
13576,185.9733
13730,102.207
13886,123.8419
14039,159.176
14193,189.6375
14349,85.1443
14502,93.3944
14657,55.7046
14810,46.2685
14963,59.0327
15120,268.4129
15276,102.6893
15431,32.4915
15613,25.0998
15740,50.7977
15896,598.5627
16051,872.9828
16203,956.4796
16360,986.2299
16514,995.643
16667,998.6214
16822,905.5584
16975,671.4515
17128,751.902
17282,909.3027
17436,910.6725
17592,761.4901
17745,607.3504
17901,604.3576
18057,259.0505
18212,81.9652
18368,25.9343
