0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
289,37.5197
392,36.402
534,35.7838
692,35.7345
837,36.2019
986,36.1758
1242,36.5925
1346,36.8943
1478,37.5792
1629,37.6741
1890,38.1641
1994,38.4583
2131,38.998
2287,39.8256
2432,39.7719
2584,39.9488
2733,40.2405
2882,40.6084
3031,40.9974
3185,41.1784
3328,41.7392
3484,41.8074
3638,41.8992
3783,42.1116
3936,42.2156
4083,42.6371
4232,43.0536
4381,43.3918
4534,44.0173
4688,43.8328
4838,44.0223
4984,44.3752
5136,44.9546
5286,44.7931
5437,44.915
5705,45.3631
5809,45.5273
5945,45.9913
6094,46.0962
6247,46.1397
6394,46.3956
6546,46.6866
6820,47.0787
6925,47.0359
7064,47.5601
7212,47.5882
7361,47.915
7513,47.8359
7663,47.9723
7814,48.2245
7961,48.6534
8112,48.5104
8260,48.6833
8413,48.9611
8561,49.2175
8718,49.6164
8865,49.5818
9016,49.5124
9266,50.4241
9370,50.3553
9505,50.4336
9784,47.3174
9888,40.1875
10023,34.6112
10176,28.4393
10430,23.2339
10544,20.3826
10676,17.8415
10822,16.494
10976,15.4218
11126,14.2329
11283,13.394
11430,12.3581
11686,11.5162
11793,10.9486
11932,10.4308
12080,10.0594
12229,9.2989
12381,8.9208
12529,8.4243
12790,8.1946
12897,7.8745
13030,7.5751
13181,7.208
13337,6.9099
13480,6.644
13631,6.4118
13787,6.0799
13931,6.3492
14082,6.1412
14235,5.7559
14387,5.6536
14531,5.5094
14683,5.2514
14834,5.1987
15094,5.1536
15199,4.9058
15334,4.9518
15483,5.0428
15734,5.0211
15846,4.8955
15975,4.4098
16137,4.1511
16272,4.4705
16424,4.3398
16581,4.0502
16726,4.0725
16874,4.414
17021,4.5582
17170,4.6843
17321,4.7412
17473,5.1882
17623,5.1784
17777,5.0625
17927,5.6947
18075,5.8195
18226,5.8572
18380,5.8528
18622,5.8133
18727,5.8478
18862,5.445
19011,5.4251
19161,5.0729
19312,4.704
19467,4.8605
19611,4.5595
19761,4.2355
19908,4.1383
20061,4.0712
20210,4.6683
20363,4.4596
20509,4.8543
20660,4.8818
20808,5.0421
20964,5.3994
21109,5.5459
21267,5.4571
21414,6.0943
21568,5.9938
21715,6.1835
21866,6.2185
22014,6.5181
22172,6.0419
22322,5.2829
22474,5.1908
22618,4.7684
22767,4.6706
22918,4.4213
23067,4.1873
23222,3.9721
23372,4.1263
23520,4.0665
23669,4.0968
23821,3.8901
23971,3.7095
24121,3.6473
24268,3.9227
24426,3.2078
24572,3.4185
24718,3.3071
24873,3.0078
25025,3.0476
25172,3.0668
25323,3.2787
25473,3.2085
25741,3.3482
25846,2.783
