0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
250,0.548
397,0.92
534,1.688
685,2.204
838,2.696
980,3.388
1133,4.104
1283,4.592
1434,5.264
1580,5.72
1731,6.5201
1882,7.0601
2029,7.8001
2184,8.2841
2334,8.8881
2484,9.452
2632,9.872
2783,10.472
2938,10.9439
3084,11.2679
3240,11.8679
3387,12.2638
3533,12.8918
3683,13.0638
3834,13.2757
3990,13.9717
4135,14.7037
4289,15.4117
4432,16.0196
4588,16.8556
4737,17.3676
4888,17.7835
5037,18.1915
5183,18.8395
5336,19.6634
5487,20.1474
5636,20.5354
5784,21.2833
5935,22.0753
6092,22.6073
6239,23.0432
6390,23.6912
6539,24.3391
6685,25.1311
6839,25.9511
6991,26.667
7136,27.087
7287,27.771
7438,28.4469
7590,28.7789
7738,29.1109
7890,29.6988
8040,30.0748
8187,30.7188
8339,31.2067
8491,31.6387
8641,32.2788
8787,32.8589
8945,33.4151
9089,33.9993
9240,34.7194
9392,35.2756
9542,35.8918
9692,36.444
9839,36.9441
9988,37.5123
10138,37.9085
10291,38.4887
10437,39.2649
10591,39.565
10742,40.0692
10891,40.5854
11042,41.0536
11193,41.4378
11341,42.074
11494,42.8421
11652,43.6783
11795,44.5465
11944,45.1706
12093,45.6868
12246,46.247
12394,46.7992
12548,47.3794
12696,47.8476
12847,48.4718
12996,49.244
13147,49.8961
13296,50.4403
13444,50.8925
13596,51.6047
13745,52.2209
13899,52.8091
14055,53.4292
14196,53.9294
14347,54.6656
14500,55.4618
14649,56.1659
14798,56.9221
14949,57.6183
15100,58.0984
15248,58.5186
15400,59.0788
15549,59.787
15700,60.2591
15847,60.8633
15997,61.5075
16149,62.0277
16297,62.3759
16447,63.076
16598,63.8122
16748,64.4481
16898,64.9918
17046,65.7036
17197,66.3433
17349,66.9271
17499,67.4788
17653,68.3866
17800,68.8023
17947,69.3701
18099,69.9379
18254,70.3017
18400,70.9574
18552,71.5852
18704,72.029
18851,72.7407
19003,73.2645
19153,73.9522
19305,74.392
19459,74.9678
19721,75.6274
19810,76.1512
19963,76.9349
20106,77.3867
20255,78.0265
20407,78.8862
20557,79.546
20706,80.0458
20878,80.6575
21016,81.1173
21163,81.4811
21310,82.1328
21458,82.8246
21610,83.3044
21760,83.8242
21916,81.5926
22062,52.7378
22214,33.7419
22365,21.4622
22515,13.7407
22663,9.1191
22812,6.0271
22961,4.0454
23111,2.7764
23262,1.836
23410,1.5129
23564,1.2376
23710,1.0226
23861,0.8709
24011,0.8633
24164,0.6715
24314,0.8598
24464,0.9914
24616,0.8427
24764,1.3667
24916,2.0464
25066,2.6324
25217,3.0929
25368,3.6766
