0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
243,0.9275
386,1.1925
530,1.7225
690,2.385
832,1.325
982,1.59
1130,0.53
1415,2.385
1509,0.3975
1649,1.1925
1800,0
1959,0.6625
2103,1.59
2264,0.265
2399,0.9275
2553,0.3975
2698,0.9275
2849,1.1925
3002,0
3147,1.59
3306,0.3975
3450,1.1925
3605,1.1925
3753,2.2525
3900,0
4050,1.7225
4202,2.5175
4352,2.385
4501,2.12
4652,1.9875
4801,2.2525
4952,0.795
5109,1.59
5253,0.9275
5403,1.325
5553,1.7225
5819,2.5175
5912,1.1925
6057,2.5175
6207,0.1325
6354,0.9275
6506,1.59
6656,1.7225
6805,2.12
6956,0.6625
7105,0.6625
7255,1.06
7405,1.4575
7554,1.855
7704,2.2525
7857,0.1325
8003,1.7225
8161,1.06
8304,0.53
8455,1.06
8605,1.325
8756,0.53
8902,2.12
9052,1.325
9204,0.3975
9359,0.265
9504,0.795
9655,1.1925
9805,0.53
9956,0.1325
10107,1.7225
10258,2.2525
10406,1.06
10557,1.06
10782,1.7225
10881,2.385
11023,0.1325
11281,1.9875
11403,1.7225
11599,0.6625
11729,1.855
11839,0.3975
11993,2.12
12141,0.6625
12289,1.1925
12440,1.9875
12590,1.855
12736,1.1925
12891,0.1325
13040,2.2525
13188,1.9875
13338,0.6625
13494,0.53
13639,1.4575
13788,2.385
13937,1.06
14208,0.3975
14301,0.6625
14443,0.265
14596,1.59
14746,0.795
14897,2.12
15044,2.2525
15194,2.385
15342,0.53
15493,0.1325
15648,2.2525
15792,1.4575
15943,1.06
16093,2.2525
16243,2.385
16394,2.2525
16551,2.2525
16701,1.855
16850,0.53
16999,1.1925
17155,1.4575
17299,0.6625
17453,1.9875
17599,1.9875
17753,2.385
17903,0.265
18057,2.5175
18202,1.06
18352,1.59
18500,0
18651,2.2525
18802,1.855
18951,1.06
19102,1.9875
19254,1.06
19403,1.7225
19552,1.325
19702,0.795
19853,0.265
20005,0.265
20152,0.6625
20301,0.265
20462,1.59
20608,0.9275
20753,0.1325
20905,1.9875
21053,1.59
21207,1.4575
21359,0.1325
21509,1.325
21659,1.4575
21807,2.385
21958,2.2525
22106,2.12
22255,1.325
22411,0
22558,2.5175
22706,1.9875
22865,0.795
23008,1.59
23160,2.385
23314,1.9875
23463,2.5175
23613,1.855
23760,0.3975
24027,1.1925
24122,0
24265,0.6625
24418,0.795
24571,0.3975
24717,0.795
24868,1.7225
25151,1.325
25247,2.385
25389,1.855
25539,0
25693,0.53
25930,0.795
26037,1.855
26167,0.795
26317,1.855
26473,0.3975
26619,2.385
26772,0.53
26925,1.325
27071,1.325
27222,2.5175
