0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
283,65.3635
451,63.4462
548,60.9683
690,55.1231
844,45.3585
992,36.8565
1256,27.7149
1367,23.718
1500,20.761
1649,18.4708
1806,16.8339
1947,15.1466
2104,14.3554
2259,13.6986
2397,12.8784
2550,12.1913
2702,11.4543
2850,10.986
3004,10.2997
3148,9.9149
3300,8.8758
3454,8.475
3600,8.6052
3755,8.0652
3903,8.0215
4052,7.6112
4200,7.3719
4353,6.9913
4502,6.79
4653,6.2777
4801,6.0329
4951,6.0375
5106,5.8791
5250,5.7833
5401,5.628
5558,5.6004
5706,5.2688
5855,4.8516
6005,4.4693
6152,4.82
6302,4.3665
6552,4.4491
6663,4.0933
6793,4.1378
6942,4.1844
7095,3.9441
7245,3.9539
7391,3.6243
7542,3.547
7694,3.2612
7843,3.0165
7993,3.4343
8146,2.9556
8295,3.137
8445,3.2264
8594,3.1371
8751,2.9849
8902,3.1636
9049,3.2601
9199,2.8178
9350,3.006
9499,3.0026
9649,3.0326
9797,3.1712
9949,2.9016
10104,3.0465
10257,2.8668
10398,2.8762
10555,2.5603
10700,2.6256
10851,2.4736
11003,2.4744
11150,2.7044
11302,2.5749
11452,2.2884
11600,2.9324
11750,2.7252
11902,2.4141
12051,2.5096
12200,2.3307
12351,2.6529
12503,2.3712
12656,2.5873
12803,2.9432
12953,3.0666
13108,2.8219
13252,2.8626
13405,2.5432
13554,2.5671
13709,2.8077
13857,2.4002
14007,2.745
14157,2.6143
14307,2.683
14456,2.7605
14607,2.3993
14755,2.825
14905,2.8624
15059,2.5393
15209,2.3302
15354,2.4699
15504,2.2286
15664,2.2358
15805,2.437
15963,2.223
16109,2.473
16262,2.7525
16412,2.2679
16559,2.4487
16711,2.5134
16860,2.5765
17008,2.4704
17157,2.2338
17309,2.2225
17466,2.292
17609,2.1434
17760,2.2378
17907,2.3622
18060,2.2306
18207,2.5094
18356,2.3705
18510,2.7338
18661,2.4398
18807,2.3957
18963,2.1699
19115,2.48
19260,2.5988
19414,2.2998
19564,2.5271
19708,2.6936
19858,2.6415
20012,2.6853
20162,2.2944
20312,2.1537
20462,2.1667
20611,2.2622
20759,2.1393
20908,2.3442
21059,2.0337
21209,2.2235
21357,2.0755
21509,2.4308
21657,2.465
21818,2.4487
21962,2.3308
22225,2.2191
22339,2.4517
22466,2.3085
22615,2.1951
22765,2.3863
22915,2.6031
23065,2.6985
23217,2.5951
23367,2.5534
23520,2.6065
23668,2.0854
23819,2.2728
23968,2.4398
24222,2.4434
24332,2.438
24464,2.3666
24613,2.3004
24764,2.578
24918,2.3317
25067,2.655
25214,2.4444
25365,2.6421
25518,2.6699
