0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
302,2.6376
423,2.9819
568,2.9962
720,2.6585
872,2.7343
1022,2.7043
1171,3.2729
1433,3.3514
1531,3.347
1669,3.4088
1823,3.201
2084,3.9811
2183,3.9743
2318,3.9405
2475,4.2601
2623,4.3248
2767,4.1197
2917,4.4531
3066,4.1905
3219,4.4483
3368,4.6669
3520,4.7175
3671,4.6933
3821,4.7658
3970,4.6399
4118,5.1251
4272,4.9827
4418,5.0654
4569,5.3329
4719,5.2737
4871,5.3588
5017,5.4976
5168,5.8329
5324,5.8296
5473,5.6561
5625,5.875
5773,6.0738
6037,6.2232
6140,6.2376
6384,6.549
6483,6.5531
6621,6.7474
6891,6.5484
6988,6.5109
7129,6.9366
7301,7.1653
7431,7.1064
7581,7.052
7836,6.7744
7950,6.8965
8074,6.3429
8225,6.1699
8378,6.2211
8524,6.1069
8679,5.118
8941,4.9669
9039,4.7722
9179,4.658
9333,4.5957
9479,4.084
9629,3.9195
9778,3.6326
9930,3.6346
10080,3.6401
10230,3.2128
10379,3.2711
10528,3.1491
10677,2.8782
10831,2.9592
10978,2.8667
11128,2.8371
11280,2.6273
11430,2.6322
11575,3.143
11725,3.1879
11875,3.2031
12029,2.8669
12188,2.4136
12329,2.9282
12482,3.0968
12631,3.1912
12777,3.299
12935,2.9408
13077,3.1611
13225,3.2596
13375,3.2717
13526,3.254
13676,3.0298
13825,2.7354
13975,3.3713
14127,3.3873
14371,3.4959
14467,3.9
14605,4.0098
14754,3.6711
14909,4.1891
15058,4.5801
15206,4.3022
15356,3.8838
15511,4.2857
15656,4.4026
15806,4.9012
15955,4.4435
16107,4.6641
16257,4.5911
16404,4.5829
16557,4.733
16702,5.0063
16857,5.1828
17003,5.2885
17156,5.3333
17305,5.6503
17455,5.3133
17604,5.5288
17760,5.5848
17907,5.6562
18058,5.8038
18208,5.8081
18361,5.5929
18507,5.892
18657,6.2456
18806,6.2856
18958,6.3293
19107,6.6545
19258,6.6853
19406,6.9268
19853,6.8882
20051,7.1989
20314,7.224
20415,7.3164
20558,7.5963
20707,7.8594
20857,7.8293
21006,7.8448
21253,8.2689
21353,8.0913
21590,8.178
21687,8.0983
21831,8.4932
21977,8.4055
22128,8.4731
22279,8.9539
22424,8.7889
22579,8.7746
22725,9.1376
22881,9.501
23028,9.6168
23290,9.4861
23391,9.4248
23529,9.66
23680,9.6406
23839,9.9408
23980,10.0412
24129,10.1597
24279,10.3127
24428,10.2868
24577,10.3586
24726,10.5778
24887,10.8304
25030,10.978
25181,11.1736
25336,11.3521
25481,11.4793
25628,11.3298
25784,11.7085
25933,11.3889
26083,11.6225
